"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
15956,"Brain : a journal of neurology",2014,"A novel missense mutation confirms ATL3 as a gene for hereditary sensory neuropathy type 1.","Dirk","Fischer","Michaela","Auer-Grumbach","1 Department of Neurology, University of Basel Hospital, 4031 Basel, Switzerland2 Division of Neuropaediatrics, University of Basel Childrens Hospital, 4056 Basel, Switzerland.","Comment","['Maria', 'Thomas', 'Reinhard', 'Tim M']","False","Dirk","Michaela","male",1,213,"female",1,525
15957,"Brain : a journal of neurology",2014,"Uncovering the role of the insula in non-motor symptoms of Parkinson's disease.","Leigh","Christopher","Antonio P","Strafella","1 Morton and Gloria Shulman Movement Disorder Unit and E.J. Safra Parkinson Disease Program, Toronto Western Hospital, UHN, University of Toronto, Ontario, Canada2 Research Imaging Centre, Centre for Addiction and Mental Health, University of Toronto, Toronto, Ontario, Canada3 Research Institute, UHN, University of Toronto, Ontario, Canada.","Journal Article","['Yuko', 'Anthony E', 'Marion']","True","Leigh","Antonio","female",0.71,433,"male",1,2290
20368,"Brain : a journal of neurology",2014,"Occipital bending in depression.","Jerome J","Maller","Paul B","Fitzgerald","1 Monash Alfred Psychiatry Research Centre, The Alfred and Monash University Central Clinical School, Melbourne Victoria, Australia jerome.maller@monash.edu.","Journal Article","['Richard H S', 'Jeffrey V', 'Rodney', 'Zafiris J']","True","Jerome","Paul","male",1,730,"male",1,5931
20369,"Brain : a journal of neurology",2014,"Anatomical correlates of reward-seeking behaviours in behavioural variant frontotemporal dementia.","David C","Perry","Howard J","Rosen","Department of Neurology, University of California, San Francisco, San Francisco, CA, USA dperry@memory.ucsf.edu.","Journal Article","['Virginia E', 'William W', 'Bruce L', 'Joel H']","True","David","Howard","male",1,12593,"male",0.96,296
20370,"Brain : a journal of neurology",2014,"Functional deficits in carpal tunnel syndrome reflect reorganization of primary somatosensory cortex.","Yumi","Maeda","Vitaly","Napadow","1 Athinoula A. Martinos Centre for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital, Charlestown, MA, 02129, USA2 Department of Radiology, Logan University, Chesterfield, MO, 63017, USA ymaeda@nmr.mgh.harvard.edu yumi.maeda1@gmail.com.","Journal Article","['Norman', 'Jameson', 'Jeungchan', 'Jieun', 'Stephen', 'Cristina', 'Jessica', 'Claire', 'Jaehyun', 'Alexandra', 'Pia', 'Leslie R', 'Kyungmo', 'Joseph', 'Mark']","True","Yumi","Vitaly","female",0.98,60,"male",1,23
26931,"Brain : a journal of neurology",2014,"Brain glucose metabolism in adults with ataxia-telangiectasia and their asymptomatic relatives.","Nora D","Volkow","Thomas O","Crawford","1 National Institute of Alcohol Abuse and Alcoholism, Rockville MD 20857, USA2 National Institute on Drug Abuse, Bethesda MD 20892, USA nvolkow@nida.nih.gov.","Journal Article","['Dardo', 'Gene-Jack', 'Yana', 'Brad']","True","Nora","Thomas","female",1,542,"male",1,3753
26932,"Brain : a journal of neurology",2014,"Reduced dendritic arborization and hyperexcitability of pyramidal neurons in a Scn1b-based model of Dravet syndrome.","Christopher A","Reid","Steven","Petrou","1 Florey Institute for Neuroscience and Mental Health, The University of Melbourne, Parkville, 3010, Australia.","Journal Article","['Bryan', 'Kay L', 'Robert', 'Verena', 'Christiaan', 'Elisa L', 'Holger', 'Ingrid E', 'Samuel F']","True","Christopher","Steven","male",1,2339,"male",1,2600
2300,"Brain : a journal of neurology",2005,"Depression in Parkinson's disease: loss of dopamine and noradrenaline innervation in the limbic system.","Philippe","Remy","David","Brooks","CNRS-CEA URA2210, Service Hospitalier Frédéric Joliot, CHU Henri Mondor et Faculté de Médecine Paris 12, France. remy@shfj.cea.fr","Journal Article","['Miroslava', 'Andrew', 'Nora']","True","Philippe","David","male",0.99,605,"male",1,12593
2301,"Brain : a journal of neurology",2005,"Peripheral projections of sensory fascicles in the human superficial radial nerve.","M","Campero","J L","Ochoa","Department of Neurological Sciences, Universidad de Chile, Santiago, Chile. mcampero@med.uchile.cl","Journal Article","['J']","True","M","J","male",0.74,158,"male",0.83,122
2302,"Brain : a journal of neurology",2005,"Multidrug resistance in epilepsy: rats with drug-resistant seizures exhibit enhanced brain expression of P-glycoprotein compared with rats with drug-responsive seizures.","Holger A","Volk","Wolfgang","Löscher","Department of Pharmacology, Toxicology and Pharmacy, University of Veterinary Medicine Hannover, Hannover, Germany.","Journal Article","[]","True","Holger","Wolfgang","male",1,44,"male",1,95
2303,"Brain : a journal of neurology",2005,"NT-3 expression from engineered olfactory ensheathing glia promotes spinal sparing and regeneration.","Marc J","Ruitenberg","Giles W","Plant","Red's Spinal Cord Research Laboratory, School of Anatomy and Human Biology, The University of Western Australia, Crawley, Perth, Western Australia, Australia.","Journal Article","['Dane B', 'Seok Voon', 'Joost', 'Alan R']","True","Marc","Giles","male",1,1555,"male",0.86,77
2304,"Brain : a journal of neurology",2005,"Reading skills after left anterior temporal lobe resection: an fMRI study.","Uta","Noppeney","Matthias J","Koepp","Wellcome Department of Imaging Neuroscience, Institute of Neurology, University College London, London, UK. u.noppeney@fil.ion.ucl.ac.uk","Journal Article","['Cathy J', 'John S']","True","Uta","Matthias","female",1,20,"male",1,257
13702,"Brain : a journal of neurology",2005,"Sign and speech: amodal commonality in left hemisphere dominance for comprehension of sentences.","Kuniyoshi L","Sakai","Yasuhiro","Ichida","Department of Basic Science, Graduate School of Arts and Sciences, The University of Tokyo, Komaba, Tokyo, Japan. sakai@mind.c.u-tokyo.ac.jp","Journal Article","['Yoshinori', 'Kei', 'Harumi']","True","Kuniyoshi","Yasuhiro",NA,NA,NA,"male",1,7
13703,"Brain : a journal of neurology",2005,"Vicarious function within the human primary motor cortex? A longitudinal fMRI stroke study.","Assia","Jaillard","Marc","Hommel","Département de Neurologie-Unité Neuro-vasculaire, Centre Hospitalier Universitaire de Grenoble, BP 217-38043 Grenoble Cedex 9, France E-mail: AJaillard@chu-grenoble.fr.","Journal Article","['Chantal Delon', 'Katia', 'Jean François']","True","Assia","Marc","female",1,20,"male",1,1555
13704,"Brain : a journal of neurology",2005,"Isolation of transcriptomal changes attributable to LHON mutations and the cybridization process.","Steven R","Danielson","Gino A","Cortopassi","Department of Molecular Biosciences, University of California Davis, Davis, CA 95616, USA.","Journal Article","['Valerio', 'Guolin', 'Andrea', 'Anthony H V', 'Marja-Liisa']","True","Steven","Gino","male",1,2600,"male",0.99,150
13705,"Brain : a journal of neurology",2005,"Cortical triggers in generalized reflex seizures and epilepsies.","Edoardo","Ferlazzo","Frederick","Andermann","Department of Neurology and Neurosurgery, Epilepsy Clinic, Montreal Neurological Hospital and Institute, Montreal, Quebec, Canada.","Journal Article","['Benjamin G', 'Eva']","True","Edoardo","Frederick","male",0.99,108,"male",1,294
13706,"Brain : a journal of neurology",2005,"Correlations between granule cell physiology and bioenergetics in human temporal lobe epilepsy.","Anne","Williamson","Hoby","Hetherington","Department of Neurosurgery, Yale University School of Medicine, New Haven, CT 06520-8082, USA. anne.williamson@yale.edu","Journal Article","['Peter R', 'Jullie', 'Dennis D']","True","Anne","Hoby","female",1,2461,"female",0.5,4
13707,"Brain : a journal of neurology",2005,"Subdural recordings of the mismatch negativity (MMN) in patients with focal epilepsy.","Timm","Rosburg","Martin","Kurthen","Department of Epileptology, University of Bonn, Sigmund-Freud-Strasse 25, D-53105 Bonn, Germany. timm.rosburg@ukb.uni-bonn.de","Journal Article","['Peter', 'Thomas', 'Oleg A', 'Nashaat N', 'Carlo', 'Christian Erich']","True","Timm","Martin","male",0.93,14,"male",1,3568
13708,"Brain : a journal of neurology",2005,"The role of opioids in restless legs syndrome: an [11C]diprenorphine PET study.","Sarah","von Spiczak","David J","Brooks","Division of Neuroscience and MRC Clinical Sciences Centre, Faculty of Medicine, Imperial College, London, UK. sarah.v.s@gmx.de","Journal Article","['Alan L', 'Alexander', 'Marie-Claude', 'Federico', 'Tobias', 'Svenja', 'Walter', 'Claudia']","True","Sarah","David","female",1,8371,"male",1,12593
13709,"Brain : a journal of neurology",2005,"Motor cortex excitability in focal epilepsies not including the primary motor area--a TMS study.","H M","Hamer","F","Rosenow","Department of Neurology, University of Marburg, Rudolf-Bultmann-Str. 8, 35033 Marburg, Germany. hamer@staff.uni-marburg.de","Journal Article","['J', 'H-H', 'S', 'M', 'W H']","True","H","F","male",0.85,13,"male",0.67,6
27906,"Brain : a journal of neurology",2005,"Right hemisphere language functions and schizophrenia: the forgotten hemisphere?","Rachel L C","Mitchell","Tim J","Crow","School of Psychology, University of Reading, Whiteknights Road, Reading, Berkshire RG31 4RA, UK. r.l.c.mitchell@rdg.ac.uk","Journal Article","[]","True","Rachel","Tim","female",1,4021,"male",0.99,2949
27907,"Brain : a journal of neurology",2005,"Diffusion-weighted and perfusion MRI demonstrates parenchymal changes in complex partial status epilepticus.","Kristina","Szabo","Achim","Gass","Department of Neurology, Universitätsklinikum Mannheim, University of Heidelberg, Mannheim, Germany.","Journal Article","['Annkathrin', 'Bernd', 'Jochen', 'Tobias', 'Oliver', 'Michael']","True","Kristina","Achim","female",1,912,"male",1,4
27908,"Brain : a journal of neurology",2005,"Intrathecal activation of the IL-17/IL-8 axis in opticospinal multiple sclerosis.","Takaaki","Ishizu","Jun-ichi","Kira","Department of Neurology, Neurological Institute, Department of Radiology, Graduate School of Medical Sciences, Kyushu University, Fukuoka, Japan.","Journal Article","['Manabu', 'Feng-Jun', 'Hitoshi', 'Masahito', 'Yuka', 'Motozumi', 'Hiroyuki', 'Futoshi', 'Takayuki']","True","Takaaki","Jun-ichi","male",1,1,"male",1,1
27909,"Brain : a journal of neurology",2005,"Kinetic and kinematic workspaces of the index finger following stroke.","E G","Cruz","D G","Kamper","Sensory Motor Performance Program, Rehabilitation Institute of Chicago, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.","Journal Article","['H C']","True","E","D","male",0.86,21,"male",0.79,43
522,"Brain : a journal of neurology",2005,"PET in LRRK2 mutations: comparison to sporadic Parkinson's disease and evidence for presymptomatic compensation.","John R","Adams","A Jon","Stoessl","Pacific Parkinson's Research Centre, TRIUMF, Vancouver, BC, Canada.","Comparative Study","['Hinke', 'Michael', 'Edwin', 'Jessamyn', 'Audrey', 'Vesna', 'Thomas J', 'Chong S', 'Matthew', 'Thomas', 'Ryan J', 'Donald B', 'Zbigniew K']","True","John","Jon","male",0.99,9931,"male",1,1790
27085,"Brain : a journal of neurology",2005,"Changes in electrophysiological properties and sodium channel Nav1.3 expression in thalamic neurons after spinal cord injury.","Bryan C","Hains","Stephen G","Waxman","Department of Neurology and Center for Neuroscience and Regeneration Research, Yale University School of Medicine, New Haven, CT 06510, USA.","Journal Article","['Carl Y']","True","Bryan","Stephen","male",1,1311,"male",1,2608
27087,"Brain : a journal of neurology",2005,"Brain stimulation reveals critical auditory naming cortex.","Marla J","Hamberger","Robert R","Goodman","Department of Neurology, College of Physicians and Surgeons, Columbia University, New York, NY, USA. mh61@columbia.edu","Journal Article","['William T', 'Guy M', 'Kenneth']","True","Marla","Robert","female",1,142,"male",1,5222
7646,"Brain : a journal of neurology",2013,"A family affair: brain abnormalities in siblings of patients with schizophrenia.","Marcel E","Moran","Nitin","Gogtay","1 Child Psychiatry Branch, National Institute of Mental Health, NIH, Bethesda Maryland, USA.","Journal Article","['Hilleke']","True","Marcel","Nitin","male",0.96,403,"male",1,199
22044,"Brain : a journal of neurology",2013,"Memory reorganization following anterior temporal lobe resection: a longitudinal functional MRI study.","Silvia B","Bonelli","John S","Duncan","Epilepsy Society MRI Unit, Epilepsy Society, Chalfont St Peter, SL9 0RJ, UK.","Journal Article","['Pamela J', 'Mahinda', 'Robert H W', 'Rebecca S', 'Andrew W', 'Mark R', 'Matthias J']","True","Silvia","John","female",1,1766,"male",0.99,9931
22045,"Brain : a journal of neurology",2013,"Fibromuscular dysplasia and childhood stroke.","Adam","Kirton","Gabrielle","deVeber","Calgary Paediatric Stroke Program, Section of Neurology, Alberta Children's Hospital Research Institute, University of Calgary, Calgary, AB, Canada. adam.kirton@albertahealthservices.ca","Case Reports","['Megan', 'Susanne', 'Aleksandra', 'Derek', 'Andrew', 'Guillaume', 'Ana-Maria']","True","Adam","Gabrielle","male",1,3957,"female",0.99,347
22046,"Brain : a journal of neurology",2013,"Increased gyrification, but comparable surface area in adolescents with autism spectrum disorders.","Gregory L","Wallace","Alex","Martin","Laboratory of Brain and Cognition National Institute of Mental Health, National Institute of Mental Health, Bethesda, MD 20892-1367, USA. gregwallace@mail.nih.gov","Journal Article","['Briana', 'Nathan', 'Lauren', 'Jay N']","True","Gregory","Alex","male",1,721,"male",0.87,5856
22047,"Brain : a journal of neurology",2013,"The influence of phospho-τ on dendritic spines of cortical pyramidal neurons in patients with Alzheimer's disease.","Paula","Merino-Serrais","Javier","DeFelipe","Laboratorio Cajal de Circuitos Corticales (CTB), Universidad Politécnica de Madrid, Campus Montegancedo S/N, 28223 Pozuelo de Alarcón, Spain.","Journal Article","['Ruth', 'Lidia', 'Asta', 'Alberto', 'Jesús']","True","Paula","Javier","female",0.99,2298,"male",1,1975
22048,"Brain : a journal of neurology",2013,"Deleting exon 55 from the nebulin gene induces severe muscle weakness in a mouse model for nemaline myopathy.","Coen A C","Ottenheijm","Henk","Granzier","Department of Physiology, VU University Medical Centre, Amsterdam, The Netherlands.","Journal Article","['Danielle', 'Josine M', 'Claudia', 'Nicoletta', 'Chiara', 'Jeffrey R', 'Fady I', 'Hui', 'Ger J M', 'Alan H', 'Siegfried', 'Corrado', 'Michael W']","True","Coen","Henk","male",1,19,"male",1,54
22050,"Brain : a journal of neurology",2013,"The right hemisphere supports but does not replace left hemisphere auditory function in patients with persisting aphasia.","Sundeep","Teki","Alexander P","Leff","Wellcome Trust Centre for Neuroimaging, University College London, London WC1N 3BG, UK. sundeep.teki.10@ucl.ac.uk","Journal Article","['Gareth R', 'William D', 'Paul', 'Zoe V J', 'Timothy D']","True","Sundeep","Alexander","male",0.68,28,"male",1,1645
24885,"Brain : a journal of neurology",2016,"Editorial.","Dimitri M","Kullmann","","","London.","Editorial","[]","False","Dimitri","","male",1,197,NA,NA,NA
24886,"Brain : a journal of neurology",2016,"Interleukin-4 induced 1 (IL4I1) promotes central nervous system remyelination.","Stefano","Pluchino","Luca","Peruzzotti-Jametti","Department of Clinical Neurosciences, Division of Stem Cell Neurobiology, Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK spp24@cam.ac.uk.","Journal Article","[]","False","Stefano","Luca","male",1,732,"male",0.99,1075
24887,"Brain : a journal of neurology",2016,"Default mode network, connectivity, traumatic brain injury and post-traumatic amnesia.","Erin D","Bigler","","","1 Department of Psychology, Brigham Young University, Provo, UT, USA erin_bigler@byu.edu.","Journal Article","[]","False","Erin","","female",0.99,2097,NA,NA,NA
