"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
25,"Current opinion in neurobiology",2015,"Communication through coherence with inter-areal delays.","Andre M","Bastos","Pascal","Fries","Ernst Strüngmann Institute (ESI) for Neuroscience in Cooperation with Max Planck Society, 60528 Frankfurt, Germany; Picower Institute for Learning and Memory, Massachusetts Institute of Technology, Cambridge, MA 02139, USA. Electronic address: andrembastos@gmail.com.","Journal Article","['Julien']","True","Andre","Pascal","male",0.93,860,"male",0.99,506
26,"Current opinion in neurobiology",2015,"Random graph theory and neuropercolation for modeling brain oscillations at criticality.","Robert","Kozma","Marko","Puljic","Department of Mathematical Sciences, University of Memphis, Memphis, TN 38152, USA. Electronic address: rkozma@memphis.edu.","Journal Article","[]","True","Robert","Marko","male",1,5222,"male",0.99,377
27,"Current opinion in neurobiology",2015,"Robust circuit rhythms in small circuits arise from variable circuit components and mechanisms.","Eve","Marder","Adriane G","Otopalik","Volen Center and Biology Department, Brandeis University, Waltham, MA 02454, United States. Electronic address: marder@brandeis.edu.","Journal Article","['Marie L']","True","Eve","Adriane","female",0.99,324,"female",0.98,60
3468,"Current opinion in neurobiology",2015,"Decoding the cognitive map: ensemble hippocampal sequences and decision making.","Andrew M","Wikenheiser","A David","Redish","Graduate Program in Neuroscience, University of Minnesota, Minneapolis, MN 55455, USA.","Journal Article","[]","True","Andrew","David","male",1,5168,"male",1,12593
3469,"Current opinion in neurobiology",2015,"The role of sub-second neural events in spontaneous brain activity.","Esther","Florin","Nikos K","Logothetis","Max Planck Institute for Biological Cybernetics, Spemannstraße 38, 72076 Tübingen, Germany; Department of Neurology, University Hospital Cologne, Kerpener Str. 62, 50937 Köln, Germany. Electronic address: esther.florin@uk-koeln.de.","Journal Article","['Masataka']","True","Esther","Nikos","female",1,930,"male",1,254
3470,"Current opinion in neurobiology",2015,"Spatial and memory circuits in the medial entorhinal cortex.","Takuya","Sasaki","Jill K","Leutgeb","Neurobiology Section and Center for Neural Circuits and Behavior, Division of Biological Sciences, University of California, San Diego, La Jolla, CA, USA.","Journal Article","['Stefan']","True","Takuya","Jill","male",1,12,"female",1,1335
3471,"Current opinion in neurobiology",2015,"New approaches for CMOS-based devices for large-scale neural recording.","Patrick","Ruther","Oliver","Paul","Department of Microsystems Engineering (IMTEK), University of Freiburg, Georges-Koehler-Allee 103, 79110 Freiburg, Germany. Electronic address: ruther@imtek.de.","Journal Article","[]","True","Patrick","Oliver","male",1,2877,"male",0.99,750
3472,"Current opinion in neurobiology",2015,"Multi-neuronal activity and functional connectivity in cell assemblies.","Yasser","Roudi","John","Hertz","Kavli Institute & Centre for Neural Computation, NTNU, Trondheim, Norway; Nordita, KTH Royal Institute of Technology and Stockholm University, Stockholm, Sweden. Electronic address: yasser.roudi@ntnu.no.","Journal Article","['Benjamin']","True","Yasser","John","male",1,192,"male",0.99,9931
3473,"Current opinion in neurobiology",2015,"Belief states as a framework to explain extra-retinal influences in visual cortex.","Hendrikje","Nienborg","Pieter R","Roelfsema","Werner Reichardt Centre for Integrative Neuroscience, University of Tuebingen, 72076 Tuebingen, Germany. Electronic address: hendrikje.nienborg@cin.uni-tuebingen.de.","Journal Article","[]","True","Hendrikje","Pieter","female",1,1,"male",1,162
3537,"Current opinion in neurobiology",2014,"Neuromodulation by oxytocin and vasopressin in the central nervous system as a basis for their rapid behavioral effects.","Ron","Stoop","","","Centre for Psychiatric Neurosciences, Department of Psychiatry, Lausanne University Hospital Centre, Hôpital de Cery, 1008 Prilly, Switzerland. Electronic address: rstoop@unil.ch.","Journal Article","[]","True","Ron","","male",0.98,1014,NA,NA,NA
4277,"Current opinion in neurobiology",2015,"Psychopathic traits from an RDoC perspective.","R J R","Blair","","","Section of Affective Cognitive Neuroscience, National Institute of Mental Health, National Institutes of Health, Department of Health and Human Services, Bethesda, MD, USA. Electronic address: jamesblair@mail.nih.gov.","Journal Article","[]","True","R","","male",0.79,42,NA,NA,NA
4278,"Current opinion in neurobiology",2015,"How can studies of resting-state functional connectivity help us understand psychosis as a disorder of brain development?","Theodore D","Satterthwaite","Justin T","Baker","Department of Psychiatry, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, United States. Electronic address: sattertt@upenn.edu.","Journal Article","[]","True","Theodore","Justin","male",0.96,46,"male",1,2871
4279,"Current opinion in neurobiology",2015,"Autism spectrum disorders: from genes to neurobiology.","A Jeremy","Willsey","Matthew W","State","Department of Psychiatry, University of California, San Francisco, San Francisco, California 94158, United States; Institute for Human Genetics, University of California, San Francisco, San Francisco, California 94143, United States.","Journal Article","[]","True","Jeremy","Matthew","male",0.99,1840,"male",1,3338
4280,"Current opinion in neurobiology",2015,"The prodromal phase of psychosis.","Gemma","Modinos","Philip","McGuire","Department of Psychosis Studies, Institute of Psychiatry, King's College London, UK.","Journal Article","[]","True","Gemma","Philip","female",1,762,"male",1,1097
24109,"Current opinion in neurobiology",2015,"Gamma oscillations in the midbrain spatial attention network: linking circuits to function.","Devarajan","Sridharan","Eric I","Knudsen","Department of Neurobiology, Stanford University School of Medicine, Stanford, CA 94305, United States. Electronic address: dsridhar@stanford.edu.","Journal Article","[]","True","Devarajan","Eric","male",1,1,"male",1,4110
25150,"Current opinion in neurobiology",2015,"Regulation of chromatin states by drugs of abuse.","Deena M","Walker","Eric J","Nestler","Fishberg Department of Neuroscience and Friedman Brain Institute, Icahn School of Medicine at Mount Sinai, One Gustave L. Levy Place, Box 1065, New York, NY 10029, United States.","Journal Article","['Hannah M', 'Elizabeth A']","True","Deena","Eric","female",1,77,"male",1,4110
79,"Current opinion in neurobiology",2017,"Sleep regulation of the distribution of cortical firing rates.","Daniel","Levenstein","György","Buzsáki","New York University Neuroscience Institute, New York University, New York, NY 10016, United States; Center for Neural Science, New York University, New York, NY 10003, United States.","Journal Article","['Brendon O', 'John']","True","Daniel","György","male",1,8180,"male",1,3
84,"Current opinion in neurobiology",2015,"Adult plasticity and cortical reorganization after peripheral lesions.","Rosanna P","Sammons","Tara","Keck","Department of Neuroscience, Physiology and Pharmacology, University College London, London, UK; MRC Centre for Developmental Neurobiology, King's College London, London, UK.","Journal Article","[]","True","Rosanna","Tara","female",0.99,161,"female",0.99,1098
4878,"Current opinion in neurobiology",2015,"Detecting the unexpected.","Leila","Khouri","Israel","Nelken","Edmond and Lily Safra Center for Brain Sciences and the Department of Neuroscience, The Silberman Institute of Life Sciences, Hebrew University of Jerusalem, Edmond J. Safra Campus, 9190401 Jerusalem, Israel.","Journal Article","[]","True","Leila","Israel","female",1,375,"male",0.99,384
4879,"Current opinion in neurobiology",2015,"Tuning synapses by proteolytic remodeling of the adhesive surface.","Toru","Shinoe","Yukiko","Goda","RIKEN Brain Science Institute, Wako, Saitama, 351-0198, Japan.","Journal Article","[]","True","Toru","Yukiko","male",1,15,"female",1,32
26451,"Current opinion in neurobiology",2015,"The elusive mechanotransduction machinery of hair cells.","Bo","Zhao","Ulrich","Müller","Department of Molecular and Cellular Neuroscience, Dorris Neuroscience Center, The Scripps Research Institute, La Jolla, CA 92037, United States.","Journal Article","[]","True","Bo","Ulrich","male",0.84,229,"male",1,40
4818,"Current opinion in neurobiology",2016,"Evolutionary trends in directional hearing.","Catherine E","Carr","Jakob","Christensen-Dalsgaard","Department of Biology, University of Maryland, College Park, MD, USA. Electronic address: cecarr@umd.edu.","Review","[]","True","Catherine","Jakob","female",1,2372,"male",0.99,148
6712,"Current opinion in neurobiology",2016,"The complexity of small circuits: the stomatogastric nervous system.","Nelly","Daur","Dirk","Bucher","Federated Department of Biological Sciences, New Jersey Institute of Technology and Rutgers University, 323 Martin Luther King Blvd, Newark, NJ 07102, United States.","Review","['Farzan']","True","Nelly","Dirk","female",0.99,345,"male",1,213
9936,"Current opinion in neurobiology",2016,"Imaging of neuronal mitochondria in situ.","Gabriela","Plucińska","Thomas","Misgeld","Institute of Neuronal Cell Biology, Technische Universität München, Munich, Germany. Electronic address: g.b.plucinska@uu.nl.","Journal Article","[]","True","Gabriela","Thomas","female",1,1293,"male",1,3753
10549,"Current opinion in neurobiology",2016,"A gustocentric perspective to understanding primary sensory cortices.","Roberto","Vincis","Alfredo","Fontanini","Department of Neurobiology and Behavior, State University of New York at Stony Brook, Stony Brook, NY 11794, USA. Electronic address: roberto.vincis@stonybrook.edu.","Review","[]","True","Roberto","Alfredo","male",1,1956,"male",1,687
10964,"Current opinion in neurobiology",2016,"Phylogenetic plasticity in the evolution of molluscan neural circuits.","Paul S","Katz","","","Neuroscience Institute, Georgia State University, PO Box 5030, Atlanta, GA 30302-5030, USA. Electronic address: pkatz@gsu.edu.","Review","[]","True","Paul","","male",1,5931,NA,NA,NA
10395,"Current opinion in neurobiology",2011,"Molecular signals of plasticity at the tetrapartite synapse.","Alexander","Dityatev","Dmitri A","Rusakov","Department of Neuroscience and Brain Technologies, Italian Institute of Technology, via Morego 30, Genova 16163, Italy. alexander.dityatev@iit.it","Journal Article","[]","True","Alexander","Dmitri","male",1,1645,"male",1,21
24484,"Current opinion in neurobiology",2011,"The influence of synaptic activity on neuronal health.","Karen F S","Bell","Giles E","Hardingham","Centre for Integrative Physiology, University of Edinburgh, Edinburgh EH8 9XD, UK.","Journal Article","[]","True","Karen","Giles","female",1,5462,"male",0.86,77
27286,"Current opinion in neurobiology",2011,"GluA2-lacking, calcium-permeable AMPA receptors--inducers of plasticity?","Heng-Ye","Man","","","Department of Biology, Boston University, 5 Cummington St., Boston, MA 02215, USA. hman@bu.edu","Journal Article","[]","True","Heng-Ye","",NA,NA,NA,NA,NA,NA
7509,"Current opinion in neurobiology",2014,"HDAC signaling in neuronal development and axon regeneration.","Yongcheol","Cho","Valeria","Cavalli","Department of Anatomy and Neurobiology, Washington University in St. Louis, School of Medicine, St. Louis 63110, MO, USA.","Journal Article","[]","True","Yongcheol","Valeria",NA,NA,NA,"female",1,759
7510,"Current opinion in neurobiology",2014,"Signaling regulations of neuronal regenerative ability.","Yi","Lu","Zhigang","He","Department of Neurosurgery, Brigham and Women's Hospital, Harvard Medical School, Boston, MA 02115, USA; F.M. Kirby Neurobiology Center, Boston Children's Hospital, and Department of Neurology, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","['Stéphane']","True","Yi","Zhigang","female",0.56,68,"male",1,2
21692,"Current opinion in neurobiology",2014,"Inputs from the thalamocortical system on axon pathfinding mechanisms.","Sonia","Garel","Guillermina","López-Bendito","Ecole Normale Supérieure, Institut de Biologie de l'ENS (IBENS), Paris F-75005 France; Inserm, U1024, Paris F-75005, France; CNRS, UMR 8197, Paris F-75005, France. Electronic address: garel@biologie.ens.fr.","Journal Article","[]","True","Sonia","Guillermina","female",1,1550,"female",1,54
21818,"Current opinion in neurobiology",2014,"Inhibition: synapses, neurons and circuits.","Gord","Fishell","Gábor","Tamás","Julius Raynes Professor of Neuroscience and Physiology, NYU Neuroscience Institute, 5th floor, Smilow Research Building, NYU School of Medicine, 522 1st Avenue, New York, NY 10016, USA. Electronic address: fisheg01@nyumc.org.","Editorial","[]","False","Gord","Gábor","male",1,46,"male",1,30
22324,"Current opinion in neurobiology",2014,"Inhibition downunder: an update from the spinal cord.","Martyn","Goulding","Stephanie","Koch","Molecular Neurobiology Laboratory, The Salk Institute for Biological Studies, 10010 North Torrey Pines Road, La Jolla, CA 92037, USA. Electronic address: goulding@salk.edu.","Journal Article","['Steeve', 'Lidia', 'Antoine']","True","Martyn","Stephanie","male",1,131,"female",1,4114
26456,"Current opinion in neurobiology",2014,"Endocannabinoid-mediated retrograde modulation of synaptic transmission.","Takako","Ohno-Shosaku","Masanobu","Kano","Department of Impairment Study, Graduate School of Medical Science, Kanazawa University, Kanazawa 920-0942, Japan.","Journal Article","[]","True","Takako","Masanobu","female",0.91,11,"male",1,5
